tr|A0A0F8WSY1|A0A0F8WSY1_9ZZZZ	tr|A0A0G3BI90|A0A0G3BI90_9BURK	25.694	144	87	5	1	144	86	209	3.97e-07	42.0
tr|A0A0F8WSY1|A0A0F8WSY1_9ZZZZ	SbCut	25.694	144	87	5	1	144	86	209	4.02e-07	42.0
tr|A0A0F8WSY1|A0A0F8WSY1_9ZZZZ	401_PET2	23.899	159	95	5	20	175	1817	1952	4.77e-06	38.9
tr|A0A0F8WSY1|A0A0F8WSY1_9ZZZZ	401_PET2	23.899	159	95	5	20	175	2218	2353	4.77e-06	38.9
tr|A0A0F8WSY1|A0A0F8WSY1_9ZZZZ	DmPETase	25.342	146	89	4	3	148	110	235	8.01e-06	38.1
tr|A0A0F8WSY1|A0A0F8WSY1_9ZZZZ	DmPETase	25.342	146	89	4	3	148	110	235	8.01e-06	38.1
tr|A0A0F8WSY1|A0A0F8WSY1_9ZZZZ	DmPETase	25.342	146	89	4	3	148	110	235	8.01e-06	38.1
tr|A0A0F8WTN2|A0A0F8WTN2_9ZZZZ	UNZ81748.1	28.426	197	135	3	8	198	100	296	8.68e-16	67.8
tr|A0A0F8WTN2|A0A0F8WTN2_9ZZZZ	IS10	28.019	207	129	5	8	201	100	299	1.95e-14	63.9
tr|A0A0F8WTN2|A0A0F8WTN2_9ZZZZ	OQN32_06240	32.143	56	34	1	14	65	126	181	8.29e-06	38.5
tr|A0A0F8X4M2|A0A0F8X4M2_9ZZZZ	204	26.106	226	132	9	80	297	6	204	1.11e-12	59.7
tr|A0A0F8X4M2|A0A0F8X4M2_9ZZZZ	204	26.106	226	132	9	80	297	6	204	1.11e-12	59.7
tr|A0A0F8X4M2|A0A0F8X4M2_9ZZZZ	204	26.106	226	132	9	80	297	6	204	1.11e-12	59.7
tr|A0A0F8X4M2|A0A0F8X4M2_9ZZZZ	PET46	24.885	217	142	7	86	296	18	219	1.90e-07	44.3
tr|A0A0F8X4M2|A0A0F8X4M2_9ZZZZ	211	28.571	140	85	7	73	205	6	137	2.57e-06	40.8
tr|A0A0F8X4M2|A0A0F8X4M2_9ZZZZ	211	28.571	140	85	7	73	205	6	137	2.57e-06	40.8
tr|A0A0F8X4M2|A0A0F8X4M2_9ZZZZ	211	28.571	140	85	7	73	205	6	137	2.57e-06	40.8
tr|A0A0F8XFH6|A0A0F8XFH6_9ZZZZ	PET46	25.000	248	137	9	16	248	27	240	1.68e-11	56.2
tr|A0A0F8XFH6|A0A0F8XFH6_9ZZZZ	211	26.639	244	131	11	20	248	32	242	9.23e-11	53.9
tr|A0A0F8XFH6|A0A0F8XFH6_9ZZZZ	211	26.639	244	131	11	20	248	32	242	9.23e-11	53.9
tr|A0A0F8XFH6|A0A0F8XFH6_9ZZZZ	211	26.639	244	131	11	20	248	32	242	9.23e-11	53.9
tr|A0A0F8XFH6|A0A0F8XFH6_9ZZZZ	102	38.462	65	33	3	209	267	615	678	4.19e-07	43.9
tr|A0A0F8XFH6|A0A0F8XFH6_9ZZZZ	102	38.462	65	33	3	209	267	1003	1066	4.19e-07	43.9
tr|A0A0F8XS45|A0A0F8XS45_9ZZZZ	102	53.237	139	64	1	29	166	7	145	1.65e-50	157
tr|A0A0F8XS45|A0A0F8XS45_9ZZZZ	102	53.237	139	64	1	29	166	7	145	1.28e-47	158
tr|A0A0F8XS45|A0A0F8XS45_9ZZZZ	sp|P86325|EST1_THEFU	42.748	131	71	2	39	166	10	139	8.04e-30	106
tr|A0A0F8XS45|A0A0F8XS45_9ZZZZ	tr|D7R6G8|D7R6G8_BACIU	41.353	133	69	4	39	166	11	139	3.90e-27	99.4
tr|A0A0F8XTC0|A0A0F8XTC0_9ZZZZ	211	26.244	221	129	9	22	233	29	224	7.34e-09	48.1
tr|A0A0F8XTC0|A0A0F8XTC0_9ZZZZ	211	26.244	221	129	9	22	233	29	224	7.34e-09	48.1
tr|A0A0F8XTC0|A0A0F8XTC0_9ZZZZ	211	26.244	221	129	9	22	233	29	224	7.34e-09	48.1
tr|A0A0F8XTC0|A0A0F8XTC0_9ZZZZ	214	27.193	114	67	4	22	127	36	141	1.95e-06	40.8
tr|A0A0F8XTC0|A0A0F8XTC0_9ZZZZ	214	27.193	114	67	4	22	127	36	141	1.95e-06	40.8
tr|A0A0F8XTC0|A0A0F8XTC0_9ZZZZ	214	27.193	114	67	4	22	127	36	141	1.95e-06	40.8
tr|A0A0F8XTC0|A0A0F8XTC0_9ZZZZ	102	27.193	114	67	4	22	127	413	518	3.21e-06	40.8
tr|A0A0F8XTC0|A0A0F8XTC0_9ZZZZ	102	27.193	114	67	4	22	127	801	906	3.21e-06	40.8
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	PET46	30.380	237	139	8	3	213	2	238	1.11e-26	96.7
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	211	26.556	241	148	7	1	213	1	240	1.01e-24	91.7
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	211	26.556	241	148	7	1	213	1	240	1.01e-24	91.7
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	211	26.556	241	148	7	1	213	1	240	1.01e-24	91.7
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	204	29.680	219	133	11	10	211	4	218	5.47e-14	62.0
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	204	29.680	219	133	11	10	211	4	218	5.47e-14	62.0
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	204	29.680	219	133	11	10	211	4	218	5.47e-14	62.0
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	307	27.922	154	87	4	79	213	3	151	3.87e-12	56.2
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	307	27.922	154	87	4	79	213	3	151	3.87e-12	56.2
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	307	27.922	154	87	4	79	213	3	151	3.87e-12	56.2
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	214	28.261	138	92	4	3	135	10	145	3.63e-09	48.1
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	214	28.261	138	92	4	3	135	10	145	3.63e-09	48.1
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	214	28.261	138	92	4	3	135	10	145	3.63e-09	48.1
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	102	28.261	138	92	4	3	135	387	522	2.31e-08	46.6
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	102	28.261	138	92	4	3	135	775	910	2.31e-08	46.6
tr|A0A0F8XU59|A0A0F8XU59_9ZZZZ	305	25.203	123	72	4	13	117	26	146	1.56e-07	43.5
tr|A0A0F8XYA3|A0A0F8XYA3_9ZZZZ	sp|P19515|LIP_RHIMI	30.065	153	92	6	43	183	155	304	1.46e-08	47.4
tr|A0A0F8Y5R6|A0A0F8Y5R6_9ZZZZ	204	31.933	119	64	6	2	108	18	131	1.92e-06	40.8
tr|A0A0F8Y5R6|A0A0F8Y5R6_9ZZZZ	204	31.933	119	64	6	2	108	18	131	1.92e-06	40.8
tr|A0A0F8Y5R6|A0A0F8Y5R6_9ZZZZ	204	31.933	119	64	6	2	108	18	131	1.92e-06	40.8
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	PET46	27.586	203	108	7	24	208	28	209	1.80e-08	47.0
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	211	24.681	235	138	8	8	222	10	225	4.26e-08	45.8
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	211	24.681	235	138	8	8	222	10	225	4.26e-08	45.8
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	211	24.681	235	138	8	8	222	10	225	4.26e-08	45.8
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	204	27.922	154	81	4	13	162	15	142	1.74e-07	43.9
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	204	27.922	154	81	4	13	162	15	142	1.74e-07	43.9
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	204	27.922	154	81	4	13	162	15	142	1.74e-07	43.9
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	tr|H6WX58|H6WX58_9ACTN	28.814	177	100	7	15	184	41	198	2.17e-06	40.8
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	305	25.926	135	86	2	6	133	21	148	2.20e-06	40.4
tr|A0A0F8YMB4|A0A0F8YMB4_9ZZZZ	PET40	30.667	150	66	7	47	184	76	199	5.12e-06	39.7
tr|A0A0F8YN46|A0A0F8YN46_9ZZZZ	211	27.132	258	102	13	48	284	53	245	3.13e-09	49.7
tr|A0A0F8YN46|A0A0F8YN46_9ZZZZ	211	27.132	258	102	13	48	284	53	245	3.13e-09	49.7
tr|A0A0F8YN46|A0A0F8YN46_9ZZZZ	211	27.132	258	102	13	48	284	53	245	3.13e-09	49.7
tr|A0A0F8Z7T9|A0A0F8Z7T9_9ZZZZ	UNZ81748.1	28.426	197	135	3	8	198	100	296	5.81e-16	68.2
tr|A0A0F8Z7T9|A0A0F8Z7T9_9ZZZZ	IS10	28.019	207	129	5	8	201	100	299	1.91e-14	63.9
tr|A0A0F8Z7T9|A0A0F8Z7T9_9ZZZZ	OQN32_06240	32.143	56	34	1	14	65	126	181	8.37e-06	38.5
tr|A0A0F8Z9A0|A0A0F8Z9A0_9ZZZZ	PET46	23.985	271	172	9	93	346	6	259	1.55e-12	60.1
tr|A0A0F8Z9Z9|A0A0F8Z9Z9_9ZZZZ	204	22.800	250	134	11	1	239	2	203	9.89e-07	41.6
tr|A0A0F8Z9Z9|A0A0F8Z9Z9_9ZZZZ	204	22.800	250	134	11	1	239	2	203	9.89e-07	41.6
tr|A0A0F8Z9Z9|A0A0F8Z9Z9_9ZZZZ	204	22.800	250	134	11	1	239	2	203	9.89e-07	41.6
tr|A0A0F8ZRW0|A0A0F8ZRW0_9ZZZZ	PET46	34.615	78	48	2	43	117	47	124	8.59e-11	50.8
tr|A0A0F8ZRW0|A0A0F8ZRW0_9ZZZZ	211	37.037	81	48	2	40	117	45	125	2.69e-09	46.6
tr|A0A0F8ZRW0|A0A0F8ZRW0_9ZZZZ	211	37.037	81	48	2	40	117	45	125	2.69e-09	46.6
tr|A0A0F8ZRW0|A0A0F8ZRW0_9ZZZZ	211	37.037	81	48	2	40	117	45	125	2.69e-09	46.6
tr|A0A0F9AAF3|A0A0F9AAF3_9ZZZZ	tr|A0A9X9ZA43|A0A9X9ZA43_9GAMM	25.561	223	129	12	47	256	60	258	7.35e-06	39.3
tr|A0A0F9AAF3|A0A0F9AAF3_9ZZZZ	tr|A0A9X9ZA43|A0A9X9ZA43_9GAMM	25.561	223	129	12	47	256	60	258	7.35e-06	39.3
tr|A0A0F9AAZ8|A0A0F9AAZ8_9ZZZZ	PET46	25.000	188	108	7	56	235	61	223	1.01e-06	42.0
tr|A0A0F9ACT5|A0A0F9ACT5_9ZZZZ	PET46	25.676	222	152	5	50	261	10	228	1.27e-16	71.2
tr|A0A0F9ACT5|A0A0F9ACT5_9ZZZZ	211	26.852	216	144	5	48	255	9	218	1.26e-14	65.5
tr|A0A0F9ACT5|A0A0F9ACT5_9ZZZZ	211	26.852	216	144	5	48	255	9	218	1.26e-14	65.5
tr|A0A0F9ACT5|A0A0F9ACT5_9ZZZZ	211	26.852	216	144	5	48	255	9	218	1.26e-14	65.5
tr|A0A0F9ACT5|A0A0F9ACT5_9ZZZZ	204	31.008	129	76	4	54	176	9	130	5.17e-07	42.7
tr|A0A0F9ACT5|A0A0F9ACT5_9ZZZZ	204	31.008	129	76	4	54	176	9	130	5.17e-07	42.7
tr|A0A0F9ACT5|A0A0F9ACT5_9ZZZZ	204	31.008	129	76	4	54	176	9	130	5.17e-07	42.7
tr|A0A0F9ACT5|A0A0F9ACT5_9ZZZZ	305	27.928	111	60	3	61	154	35	142	3.92e-06	40.0
tr|A0A0F9AEG1|A0A0F9AEG1_9ZZZZ	211	33.333	117	67	4	3	109	4	119	7.26e-10	47.8
tr|A0A0F9AEG1|A0A0F9AEG1_9ZZZZ	211	33.333	117	67	4	3	109	4	119	7.26e-10	47.8
tr|A0A0F9AEG1|A0A0F9AEG1_9ZZZZ	211	33.333	117	67	4	3	109	4	119	7.26e-10	47.8
tr|A0A0F9AEG1|A0A0F9AEG1_9ZZZZ	PET46	33.607	122	64	7	1	109	1	118	9.76e-09	44.3
tr|A0A0F9AEG1|A0A0F9AEG1_9ZZZZ	204	32.110	109	62	4	9	109	4	108	1.18e-07	41.2
tr|A0A0F9AEG1|A0A0F9AEG1_9ZZZZ	204	32.110	109	62	4	9	109	4	108	1.18e-07	41.2
tr|A0A0F9AEG1|A0A0F9AEG1_9ZZZZ	204	32.110	109	62	4	9	109	4	108	1.18e-07	41.2
tr|A0A0F9AI31|A0A0F9AI31_9ZZZZ	PET46	37.255	51	29	1	43	90	23	73	8.82e-07	39.3
tr|A0A0F9AK28|A0A0F9AK28_9ZZZZ	204	23.276	232	124	10	8	217	21	220	1.78e-07	43.5
tr|A0A0F9AK28|A0A0F9AK28_9ZZZZ	204	23.276	232	124	10	8	217	21	220	1.78e-07	43.5
tr|A0A0F9AK28|A0A0F9AK28_9ZZZZ	204	23.276	232	124	10	8	217	21	220	1.78e-07	43.5
tr|A0A0F9AQ74|A0A0F9AQ74_9ZZZZ	211	34.444	90	51	4	45	127	50	138	2.38e-06	41.2
tr|A0A0F9AQ74|A0A0F9AQ74_9ZZZZ	211	34.444	90	51	4	45	127	50	138	2.38e-06	41.2
tr|A0A0F9AQ74|A0A0F9AQ74_9ZZZZ	211	34.444	90	51	4	45	127	50	138	2.38e-06	41.2
tr|A0A0F9AQ74|A0A0F9AQ74_9ZZZZ	PET46	25.506	247	134	11	45	274	49	262	2.98e-06	40.8
tr|A0A0F9AVG6|A0A0F9AVG6_9ZZZZ	sp|P86325|EST1_THEFU	37.190	121	68	2	35	148	80	199	2.51e-16	72.0
tr|A0A0F9AVG6|A0A0F9AVG6_9ZZZZ	OQN32_06240	26.766	269	174	9	27	281	70	329	3.97e-15	67.8
tr|A0A0F9AVG6|A0A0F9AVG6_9ZZZZ	tr|D7R6G8|D7R6G8_BACIU	40.566	106	50	4	53	145	96	201	1.99e-13	63.2
tr|A0A0F9AVG6|A0A0F9AVG6_9ZZZZ	102	35.294	119	62	3	33	136	82	200	1.47e-12	59.7
tr|A0A0F9AVG6|A0A0F9AVG6_9ZZZZ	IS10	26.636	214	128	9	53	253	72	269	1.48e-12	60.1
tr|A0A0F9AVG6|A0A0F9AVG6_9ZZZZ	102	35.294	119	62	3	33	136	82	200	2.61e-12	60.1
tr|A0A0F9AVG6|A0A0F9AVG6_9ZZZZ	101	35.593	118	53	5	41	137	5	120	2.44e-10	53.1
tr|A0A0F9AVG6|A0A0F9AVG6_9ZZZZ	UNZ81748.1	23.383	201	148	4	56	255	76	271	1.34e-08	48.1
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	214	30.714	140	75	5	42	175	19	142	2.06e-10	53.5
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	214	30.714	140	75	5	42	175	19	142	2.06e-10	53.5
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	214	30.714	140	75	5	42	175	19	142	2.06e-10	53.5
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	102	31.159	138	73	5	42	173	396	517	3.16e-09	51.6
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	102	31.159	138	73	5	42	173	784	905	3.16e-09	51.6
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	211	28.889	135	77	6	45	173	15	136	1.45e-07	45.1
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	211	28.889	135	77	6	45	173	15	136	1.45e-07	45.1
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	211	28.889	135	77	6	45	173	15	136	1.45e-07	45.1
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	PET46	29.630	135	76	6	45	173	14	135	5.57e-07	43.5
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	204	27.468	233	126	12	45	260	9	215	1.38e-06	42.0
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	204	27.468	233	126	12	45	260	9	215	1.38e-06	42.0
tr|A0A0F9B1T9|A0A0F9B1T9_9ZZZZ	204	27.468	233	126	12	45	260	9	215	1.38e-06	42.0
tr|A0A0F9B8L3|A0A0F9B8L3_9ZZZZ	PET46	35.897	78	47	2	44	118	47	124	8.74e-11	53.1
tr|A0A0F9B8L3|A0A0F9B8L3_9ZZZZ	211	31.818	110	69	3	41	144	45	154	1.14e-09	50.1
